count,token
8,arrazoados
8,arrays
8,arrastará
8,Arrastado
8,arrastadamente
8,arrasaram-se-lhe
8,arranquem
8,Arranjem
8,arranjadinho
8,Arranha-Céu
8,arrancá-los
8,arranchamento
8,arranchados
8,arrancando-o
8,Arrancando
8,Arrancado
8,ARRAES
8,arr
8,arquitetam
8,Arquiepiscopal
8,arquetípicos
8,arqueou
8,Arqueólogo
8,Arpi
8,arpejo
8,Arpanet
8,aromatizada
8,aromal
8,Arnulfo
8,arnês
8,Arnim
8,Arme-o
8,Armarinhos
8,armarem
8,ARMAR
8,armamentícia
8,Armagedon
8,Armadilhas
8,Arlette
8,arlequins
8,Ariosvaldo
8,argumenta-se
8,Argueta
8,argônio
8,argh
8,argelianos
8,arfagem
8,arenosas
8,arengava
8,ARENDT
8,AREIA
8,arder-lhe
8,ardentias
8,Ardenghi
8,Ardendo
8,ar/combustível
8,Arcimboldo
8,Archiv
8,ArchiCAD
8,Archean
8,Archdeacon
8,arcavam
8,arcadismo
8,arcade
8,arbustiva
8,arbóreas
8,arborizar
8,Arbol
8,arbitre
8,arbitraria
8,Arbitramento
8,Araucárias
8,Aratangy
8,Arary
8,Araripina
8,ararajuba
8,arapaçus
8,Aranjuez
8,Arana
8,Arad
8,Arabe
8,ar.
8,aquinhoada
8,Aquidaban
8,aquecia-se
8,aquecerem
8,aquaviário
8,aquarum
8,apurar-se
8,apurara
8,Apurado
8,Apulcro
8,Apu
8,Aprumou-se
8,aproximávamos
8,Aproximavam-se
8,aproximarmos
8,Aproximam-se
8,aprovou-o
8,Aproveitou-se
8,APROVAR
8,apronte
8,aprontar-se
8,aprofundavam
8,aprofundará
8,APROFUME
8,aprisionando
8,Aprimoramento
8,aprimeira
8,apresta
8,apressara
8,Apresente
8,Apresentavam
8,apresentara-se
8,apresentando-a
8,APRENDIZADO
8,apreendemos
8,apreciá-las
8,apprehensões
8,apparecido
8,apostrofava
8,apostos
8,Apostolakis
8,apostei
8,Apostas
8,apostada
8,Apos
8,aportavam
8,aporrinhar
8,apoquentava
8,apontou-me
8,apontá-las
8,Aponte
8,aponta-se
8,apontando-me
8,apontando-a
8,Apologias
8,apoiá-las
8,apoiaram-se
8,Apoiadores
8,APMs
8,aplito
8,aplicariam
8,Aplica
8,Aplaudi
8,aplainou
8,apitam
8,Aphiel
8,a-pesar-
8,apertei-a
8,apertava-me
8,aperfeiçoá-la
8,Aperfeiçoar
8,aperfeiçoando-se
8,aperfeicoamento
8,apercebem
8,apensados
8,Apelei
8,apelasse
8,apeados
8,apócrifas
8,apavorando
8,aparto
8,aparteado
8,apartam
8,aparelhinhos
8,aparelha
8,aparados
8,apanharia
8,apanhadores
8,apaguei
8,apagá-las
8,Apadrinhado
8,apadrinhada
8,Aon
8,açoitada
8,açodadas
8,Anzeiger
8,Anyway
8,anunciarei
8,anunciadoras
8,anum
8,anulá-las
8,anualidades
8,antropomórficas
8,antropofagicamente
8,antropóides
8,Antongini
8,Antonello
8,antolhos
8,antofilita
8,Antofagasta
8,anti-truste
8,antitérmico
8,Anti-Slavery
8,anti-senso
8,anti-realista
8,anti-racismo
8,antiquíssimos
8,Antiquity
8,antipatriótico
8,antipatizado
8,antioligárquica
8,antinuclear
8,antinilismo
8,antimísseis
8,antiliberalismo
8,anti-histamínicos
8,antigualhas
8,antigovernistas
8,ANTIGA
8,antifeminista
8,antiestético
8,antiestresse
8,antieconômica
8,anti-depressivos
8,Anticorpos
8,anti-comunista
8,anticlimático
8,anticastrista
8,anti-B
8,anti-aéreas
8,Anthropology
8,ante-projeto
8,antepenúltimo
8,anteparas
8,antecipatória
8,antecedencia
8,answer
8,Anápio
8,ANPG
8,Anpec
8,another
8,Anotei
8,anos-calendário
8,Anortosito
8,ANORMALIDADES
8,ano-novo
8,Anomalias
8,anoitecido
8,anoiteça
8,ano-bom
8,annual
8,Ann-Margret
8,Annecy
8,Annaboda
8,Annabelle
8,análisis
8,aniz
8,aniversaria
8,anistiava
8,Anistiados
8,aninhava-se
8,aninhavam
8,Aninga
8,animus
8,animou-a
8,animá-las
8,animassem
8,animando-o
8,ANIMAIS
8,animadoramente
8,animê
8,anidros
8,Anhagabaú
8,angustura
8,Angrogne
8,angolanas
8,Anglés
8,anglo-saxã
8,anglo-francesa
8,angioma
8,Anger
8,anfibólios
8,anfibiedade
8,anelando
8,aneladas
8,Anecy
8,Andross
8,Androcioli
8,andróginos
8,Andrezza
8,Andretta
8,Andreoli
8,Andreatto
8,Andreassi
8,andes
8,Ander
8,andemos
8,andarmos
8,Andarai
8,andaço
8,Andamento
8,andaluzes
8,Ancine
8,ancienne
8,ancien
8,(ANCIB)
8,Anchor
8,ANÍBAL
8,Anaxágoras
8,anatexia
8,anasalada
8,Anarchy
8,Anapolina
8,anamorfose
8,Analytica
8,analises
8,ANALISAR
8,Analisando-se
8,anajê
8,anagramática
8,Anaconda
8,amuou-se
8,AMTOR
8,A.M.S.
8,Amérique
8,américa
8,amórfica
8,ampulhetas
8,ampliá-los
8,ampliá-las
8,amplificados
8,amplificadora
8,ampliara
8,Amplia
8,amparos
8,amparassem
8,AMP
8,amotinou-se
8,amotinada
8,amostradas
8,amortalhada
8,Amorosas
8,amoralismo
8,amoldam
8,amolava
8,AMÂNCIO
8,A.M.L
8,amiudavam
8,amiudados
8,amiudadamente
8,Aminoácidos
8,Amiden
8,Amianto
8,amesquinhava
8,ameríndias
8,americanizados
8,amenizaram
8,amenhã
8,Amendoeira
8,AMECO
8,ameaçou-me
8,amealhado
8,ameaçante
8,Ameaçando
8,Ameaçados
8,Amcham
8,AMC
8,Ambulância
8,ambicionasse
8,ambígüa
8,Ambassadors
8,Amazona
8,amazônida
8,amarrá-la
8,Amaro-Jaguaré
8,amargado
8,amarfanhando
8,amares
8,amarelecer
8,Amara
8,amansou
8,amansando
8,amansa
8,-a-mano
8,amanheciam
8,Amanha
8,amando-se
8,Amanco
8,Amai-vos
8,Amadureci
8,amadorístico
8,amadorística
8,Amadigi
8,amaciou
8,Alyson
8,alvorotado
8,alvoroçadas
8,alvorecia
8,alvitrar-se
8,Alverca
8,Alvar
8,alvadios
8,aluminosos
8,aluminoso
8,alumiam
8,aluga-se
8,aludiam
8,Alucinação
8,Altobelli
8,altinha
8,Altineu
8,Althans
8,alterosa
8,Alternou
8,alterne
8,Alternativos
8,alternative
8,Alternate
8,alternaram-se
8,Alterman
8,altercava
8,altercações
8,Altenbourg
8,alteavam-se
8,Al-Shawa
8,Alpiste
8,alpina
8,Alphabet
8,alpes
8,ALPB
8,alpargatas
8,Aloy
8,alone
8,Alois
8,ALMUDENA
8,Almudena
8,Almofada
8,Almoçava
8,almo
8,almôndega
8,Almerina
8,Almereyda
8,almejou
8,Almeidinha
8,almaq
8,Almanhaques
8,Allier
8,allemão
8,Allemanha
8,Allegretti
8,aliviá-lo
8,aliviar-se
8,alistaram-se
8,alista
8,Aliou-se
8,Alinhavar
8,alienador
8,alielígena
8,Alicerce
8,alicerça
8,Ali-Babá
8,ALIANÇAS
8,Alheios
8,algibebe
8,alforriados
8,alfinetando
8,alfim
8,alfenins
8,alfanjes
8,alfandegados
8,alfaia
8,Alfaguara
8,Alfabetizado
8,alexandrina
8,Alexandersson
8,Aletria
8,Alesc
8,alergênicos
8,alentadores
8,alelo
8,aleivosas
8,Aleichem
8,Alegro
8,alegrá-lo
8,Alegre-Uruguaiana
8,alegrar-me
8,alegrando-se
8,alega-se
8,ale
8,aldeola
8,Alcova
8,Alcoólicas
8,ALCÂNTARA
8,Alckmim
8,alcatifado
8,Alcanu
8,alcantiladas
8,alcandores
8,Alcançar
8,albopictus
8,albita
8,Albina
8,albina
8,Albertine
8,Alberich
8,Albene
8,alba
8,alavancadas
8,alçavam
8,alauitas
8,alar-se
8,alarmava
8,alçando-se
8,Alamo
8,Alami
8,Alçado
8,Aladino
8,ALAC
8,Akras
8,Akos
8,Akhmátova
8,Akdov
8,Akari
8,ajutório
8,ajustaremos
8,Ajustando
8,Ajunta
8,Ajudo
8,Ajudaram
8,ajudante-de-tenente
8,Ajudamos
8,ajuda-la
8,ajudá
8,ajitações
8,Ajaj
8,AISs
8,AIS
8,Airport
8,airosos
8,ainsi
8,Aines
8,Aiken
8,AIEX
8,Aichi
8,AIC
8,Ai-5
8,AI-14
8,AHMED
8,Ahern
8,Ahasverus
8,Agustini
8,AGUILAR
8,aguentavam
8,aguentasse
8,agudezas
8,aguardá-lo
8,aguardentes
8,aguardei
8,aguardava-o
8,Aguapeí
8,aguafuerte
8,agrura
8,agruparem
8,agrário-exportadora
8,Agropastoris
8,agronegócios
8,Agroflora
8,agroalimentar
8,Agripina
8,agricolas
8,agregamos
8,Agregados
8,agredi-la
8,agravem
8,agravarem
8,agradeço-te
8,agradeçam
8,agradassem
8,agradabilíssima
8,agnóstica
8,agnosticismo
8,Agnese
8,aglutinativa
8,aglutinaria
8,aglomeradas
8,agitou-lhe
8,Agitava-se
8,Agitando
8,Agip
8,agilizará
8,Aggio
8,agenciadores
8,Agarre
8,agarrava-se-lhe
8,agarrar-lo
8,Agapan
8,Agamemnon
8,afundava-se
8,afundadas
8,Afunda
8,Afro-Orientais
8,afrontá-la
8,Afronta
8,africanização
8,africanizadas
8,afóra
8,aformoseamento
8,Afonjá
8,afogou-se
8,afogaria
8,afobar
8,afobada
8,afloravam
8,afligiu-se
8,afligiu-me
8,AFL-CIO
8,afixos
8,Afirmou-se
8,afirmou-me
8,afirmativos
8,Afinidade
8,afinadíssima
8,afigurou-se
8,AFIF
8,Aficionado
8,afiavam
8,afiançou-me
8,afiadíssima
8,Affonseca
8,affectos
8,Affaire
8,afez
8,Afeto
8,aferrolhar
8,aferidas
8,afeiçoou
8,Afastei-me
8,afastando-me
8,Afastando
8,afan
8,afagando-o
8,aeroviário
8,Aeronautics
8,aeromodelos
8,aeromodelistas
8,aerogramas
8,aerofotogramétrico
8,aerobarcos
8,Advogando
8,ADVOGADO
8,advocatícia
8,advirão
8,Advertido
8,ADVERSÁRIO
8,Advantage
8,adustas
8,adulterio
8,adquire-se
8,Adovasio
8,adotá-las
8,adotemos
8,Adosinda
8,adornava
8,adormecesse
8,adormecerem
8,adorá-lo
8,Adonde
8,adolescencia
8,adoeciam
8,Admílson
8,Admitir
8,Admitimos
8,admirativos
8,admiras
8,admirando-lhe
8,Admiradores
8,administrá-las
8,administraram
8,Adélson
8,adivinhá-lo
8,Adivinhava
8,aditado
8,Adileno
8,Adicionando
8,adiará
8,Adiantava-se
8,adiantaram-se
8,Adianta
8,adiamos
8,Adherbal
8,aderências
8,aderimos
8,aderida
8,adensar
8,adensada
8,además
8,ademã
8,Addison
8,Addis
8,ADD
8,adaptara
8,adaptando-as
8,Adani
8,Adamo
8,adamado
8,Adalício
8,Adacto
8,acusou-se
8,acusou-os
8,acusou-me
8,acusavam-no
8,acusará
8,Acusam
8,acurvado
8,acumulativo
8,Acudiam-lhe
8,actualidade
8,Actéon
8,activo
8,activities
8,Active
8,act
8,acrobáticas
8,acrimônia
8,acresciam
8,acresceu
8,Acrescentem-se
8,Acrescenta-se
8,acrescentar-lhe
8,acrescentando-se
8,Acres
8,acremente
8,acrediteis
8,acreditarão
8,Acquarone
8,acovardar
8,acotovelaram
8,acotovelam
8,acostumava
8,acostumar-me
8,acostumaria
8,acostumaram-se
8,acorrendo
8,Acordem
8,aconselhavel
8,aconselhava-o
8,acondroplasia
8,acompanhemos
8,Acompanha-me
8,acompanhais
8,acompanhadores
8,acomodatício
8,acomodara
8,acometesse
8,acometeram
8,Acolhido
8,acolherem
8,acolhedores
8,acocoradas
8,acobertou
8,acobertando
8,acão
8,ACMs
8,aclarou
8,aclarava
8,aclamadas
8,Acker
8,acirrava-se
8,acirrassem
8,Acionista
8,acionava
8,Acionada
8,acidose
8,acidentou-se
8,Acidentados
8,aciaria
8,achássemos
8,Achou-os
8,Achou-as
8,acho-te
8,achei-os
8,achavas
8,Achava-a
8,achate
8,Achaste
8,achar-te
8,achando-lhe
8,achamo-nos
8,ACHADO
8,acessão
8,acessá-la
8,Acertadamente
8,Acerola
8,Acercou-se
8,acerca-se
8,acercaram
8,acerado
8,acentuam-se
8,acentuações
8,acenou-lhe
8,acene
8,acendê-lo
8,acendemos
8,aceleravam
8,Acelerar
8,Acelerador
8,Acelerada
8,aceitava-o
8,aceitando-o
8,acedesse
8,acebolado
8,acatarão
8,Acará
8,acanhamentos
8,acampava
8,acampamos
8,acalmaria
8,acalmando-se
8,acalmam
8,Acalanto
8,acabrunhavam
8,Acabas
8,Ac
8,Abusou
8,abundava
8,Abunã
8,abstruso
8,abstratos-construídos
8,abstêmios
8,Abstenção
8,absolvo
8,abrira-se
8,abriram-se-lhe
8,Abriam
8,ABRH
8,Abrasem
8,Abrasca
8,abrande
8,abríamos
8,Abrafarma
8,Abradec
8,ABRA
8,Aborrecia-se
8,abordarão
8,Abordamos
8,ABORDAGENS
8,Abominável
8,abolirá
8,aboiado
8,abocanhada
8,Abobrinha
8,ABMI
8,abjetas
8,abismou-se
8,abismaram-se
8,abisma
8,ABIH
8,abicar
8,Abiaí
8,abençoo
8,abençoará
8,abençoam
8,Abece
8,Abdução
8,ABDI
8,abcesso
8,abc
8,Abóbora
8,abaterem
8,abatem-se
8,abatam
8,Abata
8,abasteça
8,abarcas
8,abandonou-me
8,Abandonados
8,abancados
8,abalroou
8,Abalaram
8,abalará
8,Abajur
8,abaixavam
8,Abacate
8,éa+a
8,A76
8,A628
8,A529
8,A250
8,A-20
8,A1.062
8,A1.038
8,A101
8,Aê
8,9h/18h30
8,99 55
8,9.900
8,99º
8,9.9
8,9/9
8,98 90
8,97 7
8,9 76
8,974-A
8,9 73
8,972 74
8,97º
8,959
8,9 55
8,9.4.90
8,9 49
8,9.466
8,9:40
8,93 9
8,93 4
8,9.3.
8,9.2.93
8,92 4
8,92 2
8,9 19
8,91 5
8,9/11
8,9.099/95
8,9.099
8,9.096/1995
8,90 7
8,90 5
8,9 04
8,9/01
8,9-
8,8h55
8,8h/19h.
8,8 89
8,8.883
8,88 8
8,8873
8,8.870/94
8,881-1342
8,88.
8,8.8
8,87-88
8,872-0984
8,8.672/93
8,8.661/93
8,8 66
8,864-7333
8,86 183
8,8 54
8,853-5573
8,853-2122
8,852-5504
8,852-2030
8,852-1802
8,852-0750
8,851-2779
8,842-3866
8,8:40
8,84.
8,8 38
8,8 37
8,83 5
8,832 67
8,832-1555
8,8 29
8,8 26
8,820-2396
8,820-2326
8,8.197
8,8.178
8,816-6116
8,815-8129
8,814-7383
8,81 3
8,8.127
8,81ª
8,8 07
8,80 1
8,79 7
8,7 97
8,7 96
8,7 93
8,79 00
8,7 89
8,78 7
8,7 82
8,7 81
8,7 79
8,76 6
8,7.64
8,76 2
8,756 44
8,7.550
8,75 3
8,7.53
8,75 1
8,7.5.
8,7-5
8,74 6
8,7.46
8,7 45
8,7.40
8,73 9
8,737-200
8,7.280
8,7.243
8,7 24
8,7.18
8,7 15
8,71 3
8,7.13
8,7/12
8,7.10.91
8,7-10
8,70 9
8,70 43
8,70.165
8,7-
8,6o
8,6KD6
8,6c
8,69 7
8,69 6
8,69 3
8,6.858
8,68 4
8,6 79
8,676 70
8,6.750
8,67 4
8,67 2
8,6.7
8,66 2
8,66 00
8,66ª
8,6.5a
8,64 9
8,64-6404
8,6 43
8,63.734
8,6 35
8,63 0
8,6 29
8,(62)
8,6 13
8,6 11
8,61ª
8,6:1
8,6-
8,5h50
8,59 9
8,59 6
8,5.941/73
8,58.
8,574-7322
8,5.636.623
8,56 1
8,560C
8,56 00
8,55 9
8,55 50
8,550 81
8,5.4b
8,54 40
8,542-0248
8,54 20
8,5-4-1
8,53 60
8,5.2.87
8,5220
8,5.2.
8,5.1b-1
8,5 17
8,5.1.
8,50 52
8,50 16
8,5.010
8,50'
8,5-
8,4h40
8,4.9c
8,4.998
8,49 3
8,49022
8,490 00
8,49°
8,4.9
8,48 75
8,47 23
8,47 00
8,46 65
8,46.000
8,46.
8,45.600
8,45 51
8,44 66
8,4.4.5
8,44 36
8,440 00
8,4/4
8,4.39a
8,4.3.91
8,4.39
8,4.380
8,436-438MHz
8,43 63
8,43 58
8,4.35
8,43 44
8,430-440MHz
8,430 00
8,4-3
8,42m
8,42 63
8,42 18
8,4.2.1
8,4.20
8,4.15b
8,41 50
8,41 44
8,41 32
8,4.13
8,41253
8,41 24
8,4.121
8,4/11
8,4/10
8,40 81
8,4.070
8,4 0625
8,40.500
8,40 44
8,40 18
8,3SK39Q
8,3Q1POC
8,3h50
8,3DX3
8,3900
8,385 00
8,3841
8,3.836
8,38 23
8,38 19
8,381 80
8,381 60
8,3.800 00
8,3.7b
8,370 00
8,37°
8,3-7
8,3.650
8,36º.
8,3.5.94
8,34 50
8,34-0737
8,3 3750
8,3.3.2
8,3:30h
8,33.000
8,33.
8,32m
8,32h/a.
8,3.214/78
8,32.ª
8,3.167
8,3.15
8,31/3
8,3.11d
8,31/1/1959
8,3.087
8,30.4.90
8,30 35
8,30/12
8,2x
8,2N5245
8,2N4416
8,2min21
8,2min01
8,2h27
8,29/9
8,29/7
8,29.6.90
8,294X244
8,2900
8,28/9
8,28.800
8,286-7822
8,2.860
8,28 50
8,28-30
8,28/2
8,280-0081
8,27m
8,27.9.93
8,2.799
8,27 67
8,275X190
8,27 37
8,27-30
8,27°
8,27.°
8,26 85
8,26 54
8,26/4
8,262-9400
8,261 32
8,26/03
8,26/01
8,256-0223
8,25/5
8,2537
8,253-4322
8,2.499
8,2.496
8,24 95
8,24/7
8,24.694
8,24.4.95
8,24.2.92
8,241-5431
8,2.4.
8,23.8.91
8,23 53
8,2.343
8,23.3.93
8,2.335
8,23:30h
8,23-25
8,23/11/1891
8,23 08
8,23:00h
8,23:00
8,22h05
8,22/7
8,22460-030
8,223-9560
8,22 22
8,22:00
8,2200
8,22º.
8,21m
8,21h.
8,21b
8,219-caput
8,21.5.91
8,21/4/1960
8,21.1
8,210X
8,20/9
8,2.087
8,20 81
8,2.068
8,20/5
8,2040
8,2 035
8,20/30
8,20.2.95
8,2022
8,20-21
8,2.020
8,20.2
8,201-A
8,2.012
8,2008-2009
8,2.008
8,20/07
8,20 07
8,2006/2007
8,2005/2006
8,2003001
8,20/02
8,2001000
8,2000-2001
8,2$000
8,20 0
8,2.00
8,1xxx(11)
8,1x3
8,1min54
8,1min53
8,1min47
8,1m70
8,1.ºjul
8,1e
8,1B
8,1A
8,19h/0h30
8,19.9.94
8,1994/1995
8,1990/91
8,1989-93
8,19.8.91
8,1988:5
8,1988:3
8,1988:28
8,1988:136
8,1987/91
8,1987:53
8,1986:8
8,1984:17
8,1984:14
8,1983-1989
8,1979-82
8,1978-1982
8,1977-1981
8,1973-1977
8,1973-1976
8,1968-1973
8,1968-1972
8,1967-68
8,1964:-30
8,1964:17-31
8,1963-1971
8,1960-1962
8,1958-1962
8,1955-1957
8,1954-1960
8,1953-1955
8,1952-1953
8,1950/13-01-50
8,1949-1951
8,1949/07-10-49
8,1948-1951
8,1946-1948
8,1.946
8,1.940
8,1938-1945
8,1931-1936
8,19.2.79
8,1926-1991
8,1921-1924
8,1919-1988
8,1919-1921
8,19 19
8,1917-1921
8,1915-1985
8,1914-1994
8,1914-1915
8,19 14
8,1913-1980
8,19/12
8,19.10.93
8,1909-1917
8,1908-1909
8,1907-1908
8,1906-1975
8,18h30/2h.
8,1895-1966
8,1894-1895
8,1893-1898
8,1885-1886
8,1881-1955
8,1876-1877
8,1875-1955
8,1.875
8,1872-1944
8,1871-1922
8,18.6.87
8,1866-1867
8,1864-1865
8,1863-1944
8,1.860
8,1857-1924
8,1853-1890
8,18 47
8,1.845
8,18 43
8,1840-1926
8,1.840 00
8,1.840
8,1839-1906
8,18:30h.
8,18/2
8,1.814
8,18 12
8,1811/12
8,1808-1874
8,1.799
8,1.792
8,17 83
8,1.774
8,17/7
8,1.769
8,1.759
8,1754
8,1746-1828
8,1743
8,1.733
8,1726
8,17 25
8,172º
8,17.10.94
8,1.710
8,17/06
8,1704
8,17/01
8,16h25
8,1698
8,1689
8,1685
8,1.684
8,1682
8,1.677
8,167/67
8,1669
8,16.6.78
8,16 66
8,1.664
8,1.660
8,1657
8,165/118
8,1.651
8,1.649
8,1.642
8,1639
8,1625
8,16.200
8,1619
8,1618-1648
8,16/17
8,1613
8,16/11
8,16 11
8,1.610
8,16 08
8,1.608
8,1607
8,16/01
8,1 6005
8,16'
8,15o
8,15b
8,1597
8,1594
8,1584
8,1 5815
8,1.572
8,1564-1642
8,1 5625
8,15.5.95
8,1 5595
8,1.554
8,1.547
8,15 45
8,1.535
8,15/3/1967
8,1.531
8,15.200
8,15-20
8,15/11/1926
8,1.503 00
8,150$000
8,149 95
8,1499
8,1.489
8,1489
8,1487
8,1480
8,1471
8,1.467
8,14 64
8,1.463
8,14 60
8,14.5.90
8,145 8
8,14.4
8,14 30
8,14200
8,14-15
8,14.11.66
8,141 00
8,14 10
8,1.404
8,14.°
8,13h35
8,13.900
8,138X194
8,137 7
8,13 75
8,1.371
8,136X189
8,1.352
8,13.4.94
8,1.349
8,13 35
8,1 334
8,1.332
8,1.331
8,1.325
8,1.316
8,13-15
8,13083-970
8,13/03/96
8,1.30
8,129 5
8,1.290
8,128X181
8,12.8.80
8,12.786
8,12 77
8,12 73
8,12/7
8,12 51
8,1.247
8,1.245
8,1.228
8,12 27
8,1.227
8,1.226
8,12.2
8,1.215
8,120o
8,1.202
8,1-20
8,12.°
8,11 98
8,11 96
8,1.196
8,11.950
8,1.195
8,1.193
8,1.186
8,1-18
8,1.178
8,11 68
8,1.160 00
8,115 00
8,11 49
8,1.149
8,11.400
8,11 36
8,1.132
8,1.131
8,11 28
8,1.117.802
8,11 12
8,11.11.91
8,11/11/1955
8,11/11
8,111º
8,11.1
8,1 10m
8,11.08.87
8,11/04
8,11:00h
8,11000
8,1.10
8,11'
8,11.º
8,10g
8,10 91
8,1.082
8,1.080 00
8,108 00
8,10 75
8,106 8
8,10 68
8,1.065
8,10 58
8,10 57
8,10 55
8,1054
8,105 00
8,10/5
8,10 48
8,10 44
8,1.044
8,10 43
8,1 035
8,10-250
8,102 0
8,101 5
8,10.12cm
8,1012
8,1 005
8,1.004
8,100 17
8,100-101
8,1.000.000
8,1 000
8,10-
8,09h
8,0 9661
8,0 9611
8,0 933
8,09:30
8,09/10
8,0 866
8,0 839
8,0 831
8,08/02
8,06/06
8,05804-900
8,05036-040
8,0.5
8,034
8,03/04
8,0242
8,(021)=220-5921
8,02/07/96
8,(0192)=52-0899
8,(016)=627-3300
8,01507-900
8,01311-940
8,(011)=948-1677
8,(011)=887-8702
8,(011)=887-4242
8,(011)=881-4510
8,(011)=869-1906
8,(011)=864-5533
8,(011)=851-5544
8,011/820-6777
8,011/820-2326
8,(011)=816-3911
8,(011)=814-9500
8,(011)=813-1510
8,011/61-1643
8,0 116
8,011/578-6455
8,(011)=575-1400
8,011/288-8791
8,(011)=288-2377
8,(011)=284-2311
8,011/283-3438
8,(011)=282-7899
8,(011)=275-0768
8,011/263-0211
8,011-259-4466
8,(011)=258-2333
8,(011)=258-1244
8,(011)=258-0999
8,(011)=257-8622
8,(011)=255-9300
8,(011)=253-6622
8,(011)=253-4866
8,(011)=253-4322
8,(011)=240-3000
8,(011)=240-1211
8,011/227-6329
8,(011)=224-4003
8,00h30
8,00:00
8,0°
8,=(
7,ZZ
7,Zézé
7,ZX-9
7,Zviad
7,Zuzú
7,Zuse
7,Zurlini
7,zune
7,zum
7,Zulia
7,Zuffa
7,Zubaran
7,ZOTTO
7,Zorn
7,Zoran
7,Zora
7,Zooparque
7,zombara
7,Zomba
7,Zoltan
7,Zoetrope
7,Zocal
7,Zo
7,ziriguidum
7,Zipf
7,ázimo
7,Zimermann
7,Zimbres
7,Zilka
7,ziguezagueante
7,zigotos
7,Zidoi
7,Zhijian
7,Zezzaropi
7,Zeta
7,Zenão
7,Zenha
7,zelou
7,Zeloso
7,Zelig
7,Zeitel
7,Zeibar's
7,Zeev
7,zebuína
7,Zauith
7,Zattar
7,zarzuelas
7,zarolho
7,ZARATTINI
7,Zapp
7,Zapiranga
7,Zanzini
7,Zanin
7,ZANETTI
7,Zamir
7,zambro
7,Zambezi
7,Zambasters
7,Zagrosek
7,Zagdanski
7,Zagat
7,zagala
7,zagais
7,Zackarias
7,Zach
7,zaché
7,Zaccaro
7,Zacanini
7,zabelê
7,zabaneiras
7,yudie
7,Ypê
7,Yours
7,YOU
7,Yorque
7,Yocoama
7,Year's
7,Yearbook
7,Yazalde
7,Yauch
7,Yates
7,Yasuda
7,Yassin
7,Yashin
7,Yardley
7,Yantok
7,Yann
7,Yamaguchi
7,yakisoba
7,Yahuda
7,Yagis
7,YAG
7,Yañez
7,Yael
7,Yachtsman
7,xyli
7,xvii
7,xuxu
7,XO-1
7,XJ220
7,Xistape
7,Xintoísmo
7,xintoísmo
7,X-Files
7,Xeng
7,xenófobas
7,XE
7,XCIV
7,xácaras
7,Xaxado
7,XAVIER
7,xaropada
7,x5
7,Wycliffe
7,www.uff
7,www.germinaliteratura.com.br
7,Wutke
7,WT-UC
7,WTT
7,Wéscley
7,writers
7,writ
7,Wounded
7,WORDPERFECT
7,Woogie
7,wonderbra
7,wonder
7,Womack
7,Wodaski
7,WO
7,Wladimirski
7,Wlademir
7,Witzel
7,Wittmann
7,wish
7,Wisdom
7,Wiscosin
7,Wink
7,Winch
7,Wilt
7,Willa
7,Wilkes
7,Wilhelmina
7,Wilfried
7,Wilford
7,Wildy
7,Wiene
7,Whoopy
7,Whitesnake
7,Whiskey
7,Whewell
7,Whatever
7,Whalley-Kilmer
7,WGT
7,Wertmüller
7,WERLANG
7,Wener
7,weltanschauung
7,Welland
7,Weldon
7,welcome
7,Weis
7,Weidner
7,Wega
7,Webmaster
7,WEBER
7,web-cam
7,webcam
7,Weapon
7,Watzlawick
7,Wathier
7,Waterson
7,wasp
7,Wanted
7,Wanner
7,Wanger
7,Wandick
7,Wandi
7,Wanamaker
7,Wampe
7,Wall's
7,Walkyria
7,WALDMAN
7,Walder
7,Walden
7,Waldemiro
7,Wajnsztejn
7,waifs
7,wafer
7,vultuosas
7,Vulgata
7,vulgaríssimo
7,vulcanização
7,vuestra
7,Vu
7,VÁRIOS
7,vozeando
7,voz.
7,VOTOS
7,Votaria
7,Votamos
7,Votações
7,VOSTOK
7,Vostell
7,Vosmice
7,vosmecezinha
7,vomitavam
7,vomitam
7,Volz
7,volvida
7,volver-se
7,Voluntariamente
7,voltou-me
7,Voltou-lhe
7,volte-se
7,voltando-a
7,Voltados
7,volatas
7,Volantes
7,Volant
7,voix
7,Voile
7,VOGUE
7,Vogelstein
7,Vodka
7,Vodca
7,vocalises
7,Vocé
7,Voaram
7,Voalá
7,voados
7,Vânder
7,Vândalos
7,Vímana
7,vê-la-ia
7,Vladek
7,Vizeu
7,vizando
7,vivificava
7,Viviana
7,VIVIAN
7,Viveremos
7,Viverei
7,Viveríamos
7,vivenciava
7,Vivei
7,viu-as
7,Vitrola
7,vitrinistas
7,vitrinista
7,vitória-maluca
7,Vitral
7,vitimavam
7,Vitimado
7,viticultura
7,Vitas
7,Vitalidade
7,Vitaliano
7,visualizá-lo
7,visu
7,visores
7,visom
7,vislumbra-se
7,Visiteurs
7,visitar-se
7,Visitadoras
7,Visintin
7,visceralidade
7,visariam
7,Virtuality
7,Virgolino
7,Virgem-Mãe
7,Virge
7,viraram-se
7,Viramundos
7,vira-
7,Viplan
7,Vionnet
7,Violetta
7,VIOLENTO
7,violadora
7,Vio
7,Vinton
7,vinte-e-sete
7,vintage
7,vinhedo
7,vingassem
7,vingarei
7,vingaram-se
7,vingadores
7,vinculo
7,vinculasse
7,vinculara
7,Vinas
7,ville
7,Vi-lhe
7,Vilaseca
